caw_code,polling_centre_code,polling_centre_name,polling_centre_key
294,103,IRIMBENE PRIMARY SCHOOL,4041
294,104,KAIRIENE PRIMARY SCHOOL,4042
294,105,GUMPIRA TEA BUYING CENTRE,4043
294,106,NYAAGI PRIMARY SCHOOL,4044
294,107,GATURI PRIMARY SCHOOL,4045
294,108,GANGARA PRIMARY SCHOOL,4046
294,109,KANTHUNGU TEA BUYING CENTRE,4047
295,110,RUGEJU COFFEE FACTORY,4048
295,111,MIKUMBUNE PRIMARY SCHOOL,4049
295,112,KANDIGI COFFEE FACTORY,4050
295,113,THAARU MARKET,4051
295,114,GATINYA TEA BUYING CENTRE,4052
295,115,GITIJIWE PRIMARY SCHOOL,4053
295,116,RUBIRI TEA BUYING CENTRE,4054
295,117,GANKONDI PRIMARY SCHOOL,4055
295,118,KIANGURWE COFFEE FACTORY,4056
295,119,UKUU PRIMARY SCHOOL,4057
295,120,KAUBAU PRIMARY SCHOOL,4058
295,121,BAITIGITU PRIMARY SCHOOL,4059
295,122,MARIMBA PRIMARY SCHOOL,4060
295,123,KATHERA TEA BUYING CENTRE,4061
295,124,KIITHE PRIMARY SCHOOL,4062
295,125,KATHERA PRIMARY SCHOOL,4063
295,126,KIGARINE PRIMARY SCHOOL,4064
295,127,KAGWAMPUNGU PRIMARY SCHOOL,4065
295,128,NTEMWENE PRIMARY SCHOOL,4066
295,129,KATHUNGUTHO TEA BUYING CENTRE,4067
295,130,KIANJOGU PRIMARY SCHOOL,4068
295,131,KIERU COFFEE FACTORY,4069
295,132,KIGANE PRIMARY SCHOOL,4070
295,133,KIGANE CATTLE DIP,4071
295,134,KATHANTHATU PRIMARY SCHOOL,4072
295,135,GITUNE COFFEE FACTORY,4073
295,136,NKUBU POLYTECHNIC,4074
295,137,COUNTY SOCIAL HALL,4075
295,138,NKUBU PRIMARY SCHOOL,4076
295,139,NKUBU SECONDARY SCHOOL,4077
295,140,NKUBU DAY SECONDARY SCHOOL,4078
295,141,BUURI YA KING'ORI PRIIMARY SCHOOL,4079
296,1,KIINI PRIMARY SCHOOL,4080
296,2,IKAME PRIMARY SCHOOL,4081
296,3,MUGONA PRIMARY SCHOOL,4082
296,4,KIAMUCHUMBI TEA BUYING CENTRE,4083
296,5,PCEA MITHERU CHURCH GROUNDS,4084
296,6,GIAMPAMPO PRIMARY SCHOOL,4085
296,7,GAKETHA PRIMARY SCHOOL,4086
296,8,MINUGU PRIMARY SCHOOL,4087
296,9,RUGUTA PRIMARY SCHOOL,4088
296,10,KAMACHUKU PRIMARY SCHOOL,4089
296,11,MUTHENGE APOSTLOIC CHURCH GROUNDS,4090
296,12,IGANGARA SECONDARY SCHOOL,4091
296,13,KAGANJO PRIMARY SCHOOL,4092
296,14,MURAGARA PRIMARY SCHOOL,4093
296,15,KAMUTUMA NICA CHURCH GROUNDS,4094
296,16,NDUMBINI PRIMARY SCHOOL,4095
296,17,KATHANGAWE PRIMARY SCHOOL,4096
296,18,MATINIA MARKET GROUNDS,4097
296,19,KAGONGO GACHEKE PRIMARY SCHOOL,4098
296,20,NKURURU NURSERY SCHOOL,4099
296,21,KARIMBA PRIMARY SCHOOL,4100
296,22,MAGUNDU PRIMARY SCHOOL,4101
296,23,IRIANI COFFEE FACTORY,4102
296,24,MAGUNDU SECONDARY SCHOOL,4103
296,25,GITUNTU PRIMARY SCHOOL,4104
296,26,GITUNTU SECONDARY SCHOOL,4105
296,27,MIKUU PRIMARY SCHOOL,4106
296,28,MIKUU MARKET GROUNDS,4107
297,29,MARIMA PRIMARY SCHOOL,4108
297,30,RUREA PRIMARY SCHOOL,4109
297,31,MUTHAMBI POLYTECHNIC,4110
297,32,WILLIES PRIMARY SCHOOL,4111
297,33,KARIANI PRIMARY SCHOOL,4112
297,34,NKUNDI PRIMARY SCHOOL,4113
297,35,KATHUGUNE METHODIST,4114
297,36,NTATUA PRIMARY SCHOOL,4115
297,37,NICA GICHUE CHURCH GROUNDS,4116
297,38,MAATHA PRIMARY SCHOOL,4117
297,39,KANORO PRIMARY SCHOOL,4118
297,40,NTAKANI PRIMARY SCHOOL,4119
297,41,NICA KARENI CHURCH GROUNDS,4120
297,42,MUKUTHUKU PCEA CHURCH GROUNDS,4121
297,43,MUMBUNI PRIMARY SCHOOL,4122
297,44,KARIGINI PRIMARY SCHOOL,4123
297,45,KAJIAMBAKI PRIMARY SCHOOL,4124
297,46,IKINDU PRIMARY SCHOOL,4125
297,47,D.E.B NTUIBU NURSERY SCHOOL,4126
297,48,GITUJA PRIMARY SCHOOL,4127
297,49,IRIGA TEA BUYING CENTRE GROUNDS,4128
297,50,KAGONGO PRIMARY SCHOOL,4129
297,51,MUTI IGURU PRIMARY SCHOOL,4130
297,52,MURAGA PRIMARY SCHOOL,4131
297,53,ITARA PRIMARY SCHOOL,4132
297,54,NYAGANI DISPENSARY GROUNDS,4133
297,55,MUTHAMBI PRIMARY SCHOOL,4134
297,56,KAJIUNDUTHI PRIMARY SCHOOL,4135
297,57,MARIMA STAGE GROUNDS,4136
298,58,IRURI PRIMARY SCHOOL,4137
298,59,KAGITI PRIMARY SCHOOL,4138
298,60,MAKENGI PRIMARY SCHOOL,4139
298,61,IGAKIRAMBA PRIMARY SCHOOL,4140
298,62,MAGUMA PRIMARY SCHOOL,4141
298,63,M/EKORANI PRIMARY SCHOOL,4142
298,64,MAUTINI PRIMARY SCHOOL,4143
298,65,MAGUMA DAY SECONDARY SCHOOL,4144
298,66,KANINI PRIMARY SCHOOL,4145
298,67,NDINTUNE PRIMARY SCHOOL,4146
298,68,KABAIKUBU PRIMARY SCHOOL,4147
298,69,KAARE PRIMARY SCHOOL,4148
298,70,KANOA CATHOLIC PRAYER HOUSE,4149
298,71,KIANJUKI PRIMARY SCHOOL,4150
298,72,KABUI PRIMARY SCHOOL,4151
298,73,KITHITU PRIMARY SCHOOL,4152
298,74,KIAIRUGU PRIMARY SCHOOL,4153
298,75,KIAIRUGU COFFEE FACTORY,4154
298,76,RUGONGONI EAPC CHURCH GROUNDS,4155
298,77,GATANGI NURSERY SCHOOL,4156
298,78,KARUMBI PRIMARY SCHOOL,4157
298,79,KIURANI PRIMARY SCHOOL,4158
298,80,KIRINDINI PRIMARY SCHOOL,4159
298,81,KIENI PRIMARY SCHOOL,4160
298,82,KIROO COFFEE FACTORY,4161
298,83,J.K. MEMORIAL PRIMARY SCHOOL,4162
298,84,IRUMA PRIMARY SCHOOL,4163
298,85,NKUMBO NURSERY SCHOOL,4164
298,86,IRUMA COFFEE FACTORY,4165
298,87,EAPC KIRIGI CHURCH GROUNDS,4166
298,88,NGURUKI PRIMARY SCHOOL,4167
298,89,NGURUKI CATTLE DIP GROUNDS,4168
298,90,NGURUKI PEFA NURSERY SCHOOL,4169
298,91,KATHARENI PEFA NURSERY SCHOOL,4170
298,92,SALVATION ARMY CHURCH GROUNDS,4171
299,93,MWIRIA MARKET GROUNDS,4172
299,94,KERIANI PRIMARY SCHOOL,4173
299,95,KARIAKOMO PRIMARY SCHOOL,4174
299,96,KIRUMI PRIMARY SCHOOL,4175
299,97,KAUNI PRIMARY SCHOOL,4176
299,98,KIBURA MARKET GROUNDS,4177
299,99,IGWANJAU SECONDARY SCHOOL,4178
299,100,UKURUNI PRIMARY SCHOOL,4179
299,101,IKUMBO PRIMARY SCHOOL,4180
299,102,CIAMPARATIA MARKET GROUNDS,4181
299,103,MUKUI PRIMARY SCHOOL,4182
299,104,MURUNGA PRIMARY SCHOOL,4183
299,105,MBIRONI PRIMARY SCHOOL,4184
299,106,NGAITA PRIMARY SCHOOL,4185
299,107,KAJIETHETU PRIMARY SCHOOL,4186
299,108,NKANGANI PRIMARY SCHOOL,4187
299,109,MUGUMANGO YOUTH POLYTECHNIC,4188
299,110,KIAMAOGO PRIMARY SCHOOL,4189
299,111,NTUMU BOARDING PRIMARY SCHOOL,4190
299,112,NDUNGURI PRIMARY SCHOOL,4191
299,113,NGERU PRIMARY SCHOOL,4192
300,114,KIRARO PRIMARY SCHOOL,4193
300,115,KIEGANGURU PRIMARY SCHOOL,4194
300,116,NTURIRI PRIMARY SCHOOL,4195
300,117,NTURIRI BOYS SECONDARY SCHOOL,4196
300,118,KIAMUCHAIRU HEALTH CENTRE,4197
300,119,KAIRUNI PRIMARY SCHOOL,4198
300,120,THIGAA PRIMARY SCHOOL,4199
300,121,KAURURU PCEA CHURCH,4200
300,122,POLEPOLE MKT GROUNDS,4201
300,123,KAIRUNI COFFEE FACTORY,4202
300,124,ITIRI PRIMARY SCHOOL,4203
300,125,CHOGORIA GIRLS BOARDING PRIMARY SCHOOL,4204
300,126,KAMARA MARKET GROUNDS,4205
300,127,KABECHE MARKET GROUNDS,4206
300,128,KIMUCHIAPRIMARY SCHOOL,4207
300,129,MAJIRA TEA BUYING CENTRE,4208
300,130,CHOGORIA COMPLEX PRIMARY SCHOOL,4209
300,131,MAKURI PRIMARY SCHOOL,4210
300,132,GIRIRA TEA BUYING CENTRE,4211
300,133,MAKURI TEA BUYING CENTRE,4212
300,134,GIANCHUKU PRIMARY SCHOOL,4213
300,135,KANGATUNYI TEA BUYING CENTRE,4214
300,136,KIMORO TEA BUYING  CENTRE,4215
300,137,MBOGORI PRIMARY SCHOOL,4216
300,138,KALEWA PRIMARY SCHOOL,4217
300,139,GANTARAKI PCEA CHURCH GROUNDS,4218
300,140,KIEGO TEA BANDA,4219
300,141,GIAKIRI TEA BANDA,4220
300,142,KIANJAGI PRIMARY SCHOOL,4221
300,143,KIENI TEA BANDA,4222
300,144,NEEMA PCEA CHURCH GROUNDS,4223
300,145,GITARE PRIMARY SCHOOL,4224
300,146,KANYAMWENI TEA BANDA,4225
300,147,KAMURUATA TEA BANDA,4226
300,148,MUTINDWA PRIMARY SCHOOL,4227
300,149,KAURUKO TEA BANDA,4228
300,150,CHIEF MBOGORI GIRLS,4229
300,151,MUNGA PRIMARY SCHOOL,4230
300,152,MWEMA COFFEE FACTORY,4231
300,153,MUNGA DISPENSARY,4232
300,154,KATHARAKA PRIMARY SCHOOL,4233
300,155,BARAGU HEALTH CENTRE,4234
300,156,WIRU TEA BUYING CENTRE,4235
300,157,WIRU CATHOLIC CHURCH GROUNDS,4236
300,158,WIRU PRIMARY SCHOOL,4237
300,159,CHUMAITA TEA BUYING CENTRE,4238
300,160,KARIAMWATHI TEA BUYING CENTRE,4239
300,161,KIRIANI PRIMARY SCHOOL,4240
301,1,KANGUTU PRIMARY SCHOOL,4241
301,2,NKIO PRIMARY SCHOOL,4242
301,3,MARIANI PRIMARY SCHOOL,4243
301,4,MBUIRU PRIMARY SCHOOL,4244
301,5,KAANWA PRIMARY SCHOOL,4245
301,6,KAMBUNGU PRIMARY SCHOOL,4246
301,7,MWANJATI PRIMARY SCHOOL,4247
301,8,KIANTHANG'A PRIMARY SCHOOL,4248
301,9,MIRAA MIRAJA PRIMARY SCHOOL,4249
301,10,KIEGUMO PRIMARY SCHOOL,4250
301,11,MWANANI PRIMARY SCHOOL,4251
301,12,KITHANGANI PRIMARY SCHOOL,4252
301,13,WERU YOUTH POLYTECHNIC,4253
301,14,MAKAWANI PRIMARY SCHOOL,4254
301,15,NTAGATANI PRIMARY SCHOOL,4255
301,16,IBITHE PRIMARY SCHOOL,4256
301,17,KARWIRO PRIMARY SCHOOL,4257
301,18,MBARAGA PRIMARY SCHOOL,4258
301,19,KAIRINI PRIMARY SCHOOL,4259
301,20,MAREMBO PRIMARY SCHOOL,4260
301,21,NTENDERA PRIMARY SCHOOL,4261
302,22,KIBUMBU PRIMARY SCHOOL,4262
302,23,CHUKA TOWNSHIP PRIMARY SCHOOL,4263
302,24,CHUKA D.E.B PRIMARY SCHOOL,4264
302,25,CHUKA STADIUM,4265
302,26,KATHITUNI BOARDING PRIMARY SCHOOL,4266
302,27,CHUKA BOYS HIGH SCHOOL,4267
302,28,CHUKA GIRLS HIGH SCHOOL,4268
302,29,CHUKA MOSQUE GROUNDS,4269
302,30,MINISTRY OF PUBLIC WORKS - KAIGORO,4270
302,31,KIANG'ONDU PRIMARY SCHOOL,4271
302,32,FR. AIRALDI PRIMARY SCHOOL,4272
302,33,KIBUMBU COFFEE FACTORY,4273
302,34,NTUNTUNI PRIMARY SCHOOL,4274
302,35,MUNGONI PRIMARY SCHOOL,4275
302,36,MUCWA EAPC CHURCH GROUNDS,4276
302,37,KIBUMBU TEA BUYING CENTRE,4277
302,38,NJAINA PRIMARY SCHOOL,4278
302,39,NDAGANI PRIMARY SCHOOL,4279
302,40,K.K. MWENDWA PRIMARY SCHOOL,4280
302,41,KATHIGIRIRINI PRIMARY SCHOOL,4281
302,42,IRIANI PRIMARY SCHOOL,4282
302,43,PCEA RUKINDU CHURCH GROUNDS,4283
302,44,CHIKU COFFEE FACTORY,4284
302,45,CHUKA UNIVERSITY GROUNDS,4285
302,46,NDAGANI SECONDARY SCHOOL,4286
303,47,NTHAMBO PRIMARY SCHOOL,4287
303,48,KARANDINI TEA BUYING CENTRE,4288
303,49,KIAMURIUKI PRIMARY SCHOOL,4289
303,50,KIAMURIUKI TEA BUYING CENTRE,4290
303,51,GITOGOTO PRIMARY SCHOOL,4291
303,52,GANKIRIRI TEA BUYING CENTRE,4292
303,53,NJURI PRIMARY SCHOOL,4293
303,54,KIRICHO PRIMARY SCHOOL,4294
303,55,KIBIGA TEA BUYING CENTRE,4295
303,56,REV. IKINGI BOARDING PRIMARY SCHOOL,4296
303,57,KITHUNGURI PRIMARY SCHOOL,4297
303,58,THUITA PRIMARY SCHOOL,4298
303,59,KIBUGUA TEA BUYING CENTRE,4299
303,60,MAGUMONI PRIMARY SCHOOL,4300
303,61,MUIKU NEW TESTAMENT OF GOD CHURCH,4301
303,62,ST. JOSEPH BOARDING PRIMARY SCHOOL,4302
303,63,KIGOGO MARKET GROUNDS,4303
303,64,KIGOGO PRIMARY SCHOOL,4304
303,65,MUTUGUNI PRIMARY SCHOOL,4305
303,66,MUGAANI NURSARY SCHOOL,4306
303,67,MUKUUNI MARKET,4307
303,68,MUKUUNI PRIMARY SCHOOL,4308
303,69,MOUNTAIN OF FAITH PRIMARY SCHOOL,4309
303,70,KAREMBUNI PRIMARY SCHOOL,4310
303,71,KINORU MARKET GROUNDS,4311
303,72,GICHENGE PRIMARY SCHOOL,4312
303,73,NDAGONI PRIMARY SCHOOL,4313
303,74,MBOGONI PCEA CHURCH GROUNDS,4314
303,75,KARAMANI PRIMARY SCHOOL,4315
303,76,GATITUNI PRIMARY SCHOOL,4316
303,77,KAMUCHIRU PRIMARY SCHOOL,4317
303,78,MUTARUNI ACC&S CHURCH GROUNDS,4318
303,79,GITUMBI PRIMARY SCHOOL,4319
303,80,MAGENKA PRIMARY SCHOOL,4320
303,81,KIRIGI PRIMARY SCHOOL,4321
303,82,KANGORO PRIMARY SCHOOL,4322
303,83,KARURUMO TEA BUYING CENTRE,4323
303,84,KARANDINI MARKET GROUNDS,4324
303,85,IBIRIGA PRIMARY SCHOOL,4325
303,86,NDIRUNI MARKET GROUNDS,4326
303,87,NDIRUNI PRIMARY SCHOOL,4327
303,88,KAGUMO PRIMARY SCHOOL,4328
303,89,KATHIRU PRIMARY SCHOOL,4329
303,90,IKUU YOUTH DISPENSARY,4330
303,91,IKUU PRIMARY SCHOOL,4331
303,92,KAGAANI PRIMARY SCHOOL,4332
303,93,GACHURI PRIMARY SCHOOL,4333
303,94,KANYURU PRIMARY SCHOOL,4334
303,95,MPUKONI PRIMARY SCHOOL,4335
303,96,KATHIGUNI PRIMARY SCHOOL,4336
303,97,IKUU MARKET GROUNDS,4337
303,98,KAGERA PRIMARY SCHOOL,4338
303,99,MAABI PRIMARY SCHOOL,4339
303,100,RUBATE PRIMARY SCHOOL,4340
303,101,MUTEMBE PRIMARY SCHOOL,4341
303,102,NYAGA KAIRU PRIMARY SCHOOL,4342
303,103,GACIGONGO PRIMARY SCHOOL,4343
304,104,KAMBANDI PRIMARY SCHOOL,4344
304,105,IRUKU PRIMARY SCHOOL,4345
304,106,NKUMBO JUNIOR PRIMARY SCHOOL,4346
304,107,NTHIMA PRIMARY SCHOOL,4347
304,108,MUKUTHUKU PRIMARY SCHOOL,4348
304,109,MAKAWANI MARKET GROUNDS,4349
304,110,IRUMA PRIMARY SCHOOL,4350
304,111,KANORO PRIMARY SCHOOL,4351
304,112,KANGUU TEA BUYING CENTRE,4352
304,113,KIREGE PRIMARY SCHOOL,4353
304,114,MUBUKURO PRIMARY SCHOOL,4354
304,115,IRAMBA NURSARY SCHOOL,4355
304,116,NKABU TEA BUYING CENTRE,4356
304,117,KIERENI PRIMARY SCHOOL,4357
304,118,MUGWE PRIMARY SCHOOL,4358
304,119,KIUNGUNI PRIMARY SCHOOL,4359
304,120,KARURINI PRIMARY SCHOOL,4360
304,121,KIRUBIA TEA BUYING CENTRE,4361
304,122,CHERA PRIMARY SCHOOL,4362
304,123,NGAANI PRIMARY SCHOOL,4363
304,124,KATHUTWA PRIMARY SCHOOL,4364
304,125,KAMAGUTU PRAYER HOUSE,4365
304,126,NKWEGO PRIMARY SCHOOL,4366
304,127,KAMUGUONGO PRIMARY SCHOOL,4367
304,128,NTURIA PRIMARY SCHOOL,4368
304,129,KIAMUCHII PRIMARY SCHOOL,4369
304,130,MATUNTU PRIMARY SCHOOL,4370
304,131,CIAGAKU PRIMARY SCHOOL,4371
304,132,IKAWA PRIMARY SCHOOL,4372
304,133,KAARANI PRIMARY SCHOOL,4373
305,134,KAJIAMPAU PRIMARY SCHOOL,4374
305,135,KATHWANA PRIMARY SCHOOL,4375
305,136,MUGUMONI PRIMARY SCHOOL,4376
305,137,MPIRIGA NURSARY SCHOOL,4377
305,138,MANDUGO PRIMARY SCHOOL,4378
305,139,KATHWANA CATHOLIC CHURCH GROUNDS,4379
305,140,MPANGUA PRIMARY SCHOOL,4380
305,141,MARINDI CHURCH GROUNDS,4381
305,142,KARORI CHURCH GROUNDS,4382
305,143,KANTHANJE PRIMARY SCHOOL,4383
305,144,TWAMIKUA PRIMARY SCHOOL,4384
305,145,KARANGE PRIMARY SCHOOL,4385
305,146,MARIUKO MAINGI PRIMARY SCHOOL,4386
305,147,MAKAMBANI PRIMARY SCHOOL,4387
305,148,MAKUTANO PRIMARY SCHOOL,4388
305,149,MIKWANI PRIMARY SCHOOL,4389
305,150,KABARIANGE PRIMARY SCHOOL,4390
305,151,ACK KIREREMA CHURCH GROUNDS,4391
305,152,NTUMBARA PRIMARY SCHOOL,4392
305,153,MURIGI PRIMARY SCHOOL,4393
305,154,NGAINTETHIA NURSARY SCHOOL,4394
305,155,KATHUNGUTHE MARKET GROUNDS,4395
305,156,KAMAINDI PRIMARY SCHOOL,4396
305,157,KIGATUNI NURSARY SCHOOL,4397
305,158,GAKAME NURSARY SCHOOL,4398
305,159,KAMATANKA PRIMARY SCHOOL,4399
305,160,KABETE NURSARY SCHOOL,4400
305,161,IGAMBANG'OMBE PRIMARY SCHOOL,4401
305,162,KAMBUTA NURSARY SCHOOL,4402
305,163,MPANGUA KATHIMBU NURSARY SCHOOL,4403
305,164,KAJUKI PRIMARY SCHOOL,4404
305,165,KITHINGE PRIMARY SCHOOL,4405
305,166,KIRIMANKARI PRIMARY  SCHOOL,4406
305,167,NKUNGANI CHURCH GROUNDS,4407
305,168,KARENI CENTRE,4408
305,169,NAIROBI NDOGO PRIMARY SCHOOL,4409
305,170,KAJUKI MARKET GROUNDS,4410
305,171,KAMUTIRIA PRIMARY SCHOOL,4411
305,172,NKORONGO PRIMARY SCHOOL,4412
305,173,MWENJEU PRIMARY SCHOOL,4413
305,174,MIKAME NURSARY SCHOOL,4414
305,175,MUGERE PRIMARY SCHOOL,4415
305,176,MAKANYANGA PRIMARY SCHOOL,4416
305,177,KAMUGAA PRIMARY SCHOOL,4417
305,178,KIEGOTI NURSARY SCHOOL,4418
305,179,MATHIGA NURSARY SCHOOL,4419
305,180,KANGU PRIMARY SCHOOL,4420
305,181,IGAMATUNDU PRIMARY SCHOOL,4421
305,182,KIAMUKURIA MARKET,4422
305,183,IGAMATUNDU NURSARY SCHOOL,4423
305,184,KATHUMIKIRI NURSARY SCHOOL,4424
305,185,M.C.K. KIANGIRI CHURCH GROUNDS,4425
305,186,ITUGURURU PRIMARY SCHOOL,4426
305,187,ITUGURURU MARKET GROUNDS,4427
305,188,KATHAGARA PRIMARY SCHOOL,4428
305,189,ITUGURURU CATHOLIC CHURCH,4429
305,190,KAMWIMBI PRIMARY SCHOOL,4430
305,191,KAMWIMBI MARKET GROUNDS,4431
305,192,YOGARI PRIMARY SCHOOL,4432
305,193,KITHANYA NURSARY SCHOOL,4433
305,194,KANDEGA PRIMARY SCHOOL,4434
305,195,MWENGEI SHOPS GROUNDS,4435
305,196,KIARITHA PRIMARY SCHOOL,4436
305,197,KIARITHA MARKET GROUNDS,4437
305,198,KAMBITI PCEA CHURCH GROUNDS,4438
305,199,KAMBUI PRIMARY SCHOOL,4439
305,200,KARAMBARI PRIMARY SCHOOL,4440
305,201,NGUNGA PRIMARY SCHOOL,4441
305,202,KABURURU PRIMARY SCHOOL,4442
306,1,KAARAGANKURU PRIMARY SCHOOL,4443
306,2,MANYANGA MARKET,4444
306,3,GAKAUNI PRIMARY SCHOOL,4445
306,4,IRERENI PRIMARY SCHOOL,4446
306,5,KATHANGACHINI PRIMARY SCHOOL,4447
306,6,KAIGA KA MBITI PRIMARY SCHOOL,4448
306,7,MARANTHIU PRIMARY SCHOOL,4449
306,8,MUBURA PRIMARY SCHOOL,4450
306,9,KAMUTWANDU PRIMARY SCHOOL,4451
306,10,GACEUNI PRIMARY SCHOOL,4452
306,11,TWANTHANJU PRIMARY SCHOOL,4453
306,12,MAKITHI PRIMARY SCHOOL,4454
306,13,YOMBO PRIMARY SCHOOL,4455
306,14,GATIRIKU PRIMARY SCHOOL,4456
306,15,KAMAGAJIU MARKET,4457
306,16,RWATHA PRIMARY SCHOOL,4458
306,17,GATUNGA MARKET,4459
306,18,KARII KA MBURI PRIMARY SCHOOL,4460
306,19,KARUGUARU PRIMARY SCHOOL,4461
306,20,KATHITHI KA MBUI DISPENSARY,4462
306,21,GACIONGO PRIMARY SCHOOL,4463
306,22,KAMATUMO PRIMARY SCHOOL,4464
306,23,GITUGU PRIMARY SCHOOL,4465
306,24,KARETHANI PRIMARY SCHOOL,4466
306,25,CHIAKITHINE MARKET,4467
306,26,KAMAGUNA PRIMARY SCHOOL,4468
306,27,MARAGWA PRIMARY SCHOOL,4469
306,28,IRUMA PRIMARY SCHOOL,4470
306,29,KAMWATHU PRIMARY SCHOOL,4471
306,30,NDIUNI PRIMARY SCHOOL,4472
306,31,GAKOROMONI MARKET,4473
306,32,NTHOA PRIMARY SCHOOL,4474
306,33,KARANGARE PRIMARY SCHOOL,4475
306,34,MANDURU PRIMARY SCHOOL,4476
306,35,KIRIMBU PRIMARY SCHOOL,4477
306,36,KIARANTHI PRIMARY SCHOOL,4478
306,37,GACERENI PRIMARY SCHOOL,4479
306,38,SHIN HYUN PRIMARY SCHOOL,4480
306,39,KIUMBE PRIMARY SCHOOL,4481
307,40,MAKUTANO MARKET,4482
307,41,KIRUNDI PRIMARY SCHOOL,4483
307,42,KAMATHINA MARKET,4484
307,43,KARAMBANI PRIMARY SCHOOL,4485
307,44,KARUTINI MARKET,4486
307,45,GICIINI MARKET,4487
307,46,THANGATHA KERETH CHURCH,4488
307,47,KIRIGICHA MARKET,4489
307,48,KIRIGICHA PRIMARY SCHOOL,4490
307,49,KAGURINI PRIMARY SCHOOL,4491
307,50,KAGURINI MARKET,4492
307,51,URA GATE PRIMARY SCHOOL,4493
307,52,NTORONI PRIMARY SCHOOL,4494
307,53,NTORONI SECONDARY SCHOOL,4495
307,54,RUKANI PRIMARY SCHOOL,4496
307,55,MAKUBA MISSION SCHOOL,4497
307,56,MUKUTHU PRIMARY SCHOOL,4498
307,57,MAUTHINI PRIMARY SCHOOL,4499
307,58,MARIANGO PRIMARY SCHOOL,4500
307,59,KATHENGECHA MARKET,4501
307,60,MUKOTHIMA PRIMARY SCHOOL,4502
307,61,RIAMIKUU PRIMARY SCHOOL,4503
307,62,MUKOTHIMA MARKET,4504
307,63,KABUABUA PRIMARY SCHOOL,4505
307,64,UCHWENI PRIMARY SCHOOL,4506
307,65,IRUNDUNI PRIMARY SCHOOL,4507
307,66,IRUNDUNI MARKET,4508
307,67,THANANTU PRIMARY SCHOOL,4509
307,68,KWA NZIKU MARKET,4510
307,69,IRIANI PRIMARY SCHOOL,4511
307,70,THIITI PRIMARY SCHOOL,4512
307,71,AIC NGAGE CHURCH,4513
307,72,NTHANJENI MARKET,4514
308,73,RUKURINI PRIMARY SCHOOL,4515
308,74,NKONDI PRIMARY SCHOOL,4516
308,75,NKONDI SECONDARY SCHOOL,4517
308,76,GAKUURU PRIMARY SCHOOL,4518
308,77,KERERIA PRIMARY SCHOOL,4519
308,78,MATAKIRI PRIMARY SCHOOL,4520
308,79,KILIMANI PRIMARY SCHOOL,4521
308,80,MUTAKIRI PRIMARY SCHOOL,4522
308,81,KIORIMBA PRIMARY SCHOOL,4523
308,82,KARWAMBA PRIMARY SCHOOL,4524
308,83,KAROU PRIMARY SCHOOL,4525
308,84,NJUKINI PRIMARY SCHOOL,4526
308,85,MATANGIGE NURSERY SCHOOL,4527
308,86,GATUNGA SECONDARY SCHOOL,4528
308,87,IRIMBA PRIMARY SCHOOL,4529
308,88,GACHUGINI MARKET,4530
308,89,MWANYANI PRIMARY SCHOOL,4531
308,90,NICA KIUGUNI CHURCH,4532
308,91,MIOMPONI PRIMARY SCHOOL,4533
308,92,TUMANYA PRIMARY SCHOOL,4534
308,93,EAPC MIOMPONI CHURCH,4535
308,94,TURIMA TWERU PRIMARY SCHOOL,4536
308,95,MWIRU TURIMA TWERU MIXED SECONDARY SCHOOL,4537
308,96,NDURUMONI PRIMARY SCHOOL,4538
308,97,KIUGUNI PRIMARY SCHOOL,4539
308,98,NGARA PRIMARY SCHOOL,4540
308,99,IRIA RIA MATHUNKA PRIMARY SCHOOL,4541
309,100,MERU BOYS HOME PRIMARY SCHOOL,4542
309,101,MITHIGINI PRIMARY SCHOOL,4543
309,102,NKANG'A MARKET,4544
309,103,KAMUJWA PRIMARY SCHOOL,4545
309,105,TUNYAI PRIMARY SCHOOL,4546
309,106,KIBUKA PRIMARY SCHOOL,4547
309,107,UBARINI PRIMARY SCHOOL,4548
309,108,MARIENE PRIMARY SCHOOL,4549
309,109,GAKIRWE PRIMARY SCHOOL,4550
309,110,KIANAMUTHI PRIMARY SCHOOL,4551
309,111,KIGAANI NURSERY SCHOOL,4552
309,112,MATERI JUNCTION MARKET,4553
309,113,NKARINI PRIMARY SCHOOL,4554
309,114,KAMWANKI SDA CHURCH,4555
309,115,GACERAKA PRIMARY SCHOOL,4556
309,116,KANYANGE SOLAR PUMP,4557
309,117,NYAKINJERU PRIMARY SCHOOL,4558
309,118,MUTONGA PRIMARY SCHOOL,4559
309,119,CHIAKARIGA PRIMARY SCHOOL,4560
309,120,CHIAKARIGA GIRLS HIGH SCHOOL,4561
309,121,MATIRI PRIMARY SCHOOL,4562
309,122,MBACACA PRIMARY SCHOOL,4563
309,123,KOMBO PRIMARY SCHOOL,4564
309,124,NTURIA PRIMARY SCHOOL,4565
309,125,KARUGUYUNI PRIMARY SCHOOL,4566
309,126,KITHAGA PRIMARY SCHOOL,4567
309,127,MAWENI PRIMARY SCHOOL,4568
309,128,KIJEGE PRIMARY SCHOOL,4569
309,129,MUTARANGA PRIMARY SCHOOL,4570
309,130,KAMBOGO NURSERY SCHOOL,4571
309,131,CHANGA NURSERY SCHOOL,4572
309,132,NGAINI NURSERY SCHOOL,4573
309,133,KAMANYAKI PRIMARY SCHOOL,4574
309,134,NDARUNI PRIMARY SCHOOL,4575
